count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
27000,32,2,3,0,1
27001,15,2,3,2,0
27002,35,2,13,1,1
27003,34,1,4,1,0
27004,44,3,11,2,0
27005,65,1,6,1,1
27006,78,1,6,0,0
27007,98,6,7,1,1
27008,12,1,2,0,0
27009,96,3,6,1,1
27010,68,5,11,5,1
27011,15,1,2,0,0
27012,31,1,2,0,0
27013,10,3,2,0,0
27014,11,3,3,0,0
27015,69,6,5,2,1
27016,44,5,6,1,1
27017,71,1,12,1,0
27018,59,4,33,2,0
27019,12,4,3,0,1
27020,39,2,5,0,0
27021,65,3,4,0,0
27022,32,1,8,2,1
27023,57,1,2,0,0
27024,9,1,2,0,0
27025,45,1,14,2,0
27026,66,1,5,0,0
27027,13,1,3,1,1
27028,27,6,12,3,2
27029,28,2,3,0,0
27030,9,1,4,0,0
27031,47,2,2,0,1
27032,54,2,2,0,1
27033,41,2,12,2,1
27034,61,1,6,0,1
27035,60,1,2,0,0
27036,35,4,4,0,0
27037,62,3,4,0,0
27038,88,3,12,0,0
27039,12,1,3,0,0
27040,58,6,9,1,1
27041,22,1,5,0,0
27042,28,2,9,0,1
27043,76,6,16,7,0
27044,42,4,4,1,0
27045,36,2,2,0,0
27046,117,14,12,4,3
27047,20,2,4,0,0
27048,43,5,28,3,4
27049,44,1,12,0,0
27050,77,2,11,1,0
27051,55,8,3,0,3
27052,34,4,15,2,0
27053,43,4,8,1,0
27054,54,7,6,1,0
27055,42,3,6,1,0
27056,57,1,2,0,0
27057,32,2,8,1,0
27058,16,1,5,0,0
27059,49,5,5,1,0
27060,39,1,6,0,0
27061,47,1,4,0,0
27062,61,7,2,0,1
27063,16,1,2,0,0
27064,30,3,6,1,0
27065,46,6,12,2,1
27066,32,1,3,1,1
27067,26,2,6,0,1
27068,45,9,12,1,1
27069,83,14,14,5,2
27070,86,6,8,1,1
27071,60,2,11,1,1
27072,43,2,4,0,1
27073,12,3,3,1,1
27074,28,4,4,1,0
27075,38,5,6,2,1
27076,43,1,15,2,0
27077,75,1,12,1,1
27078,38,3,10,3,1
27079,32,5,8,0,0
27080,29,10,5,1,2
27081,35,4,6,1,0
27082,69,4,10,2,1
27083,50,3,2,0,0
27084,71,7,12,3,0
27085,38,3,6,1,1
27086,29,2,4,1,0
27087,34,2,2,1,1
27088,20,1,4,1,0
27089,38,2,7,0,1
27090,52,2,12,4,1
27091,31,7,3,0,1
27092,9,1,4,1,0
27093,79,2,11,1,2
27094,41,2,12,1,1
27095,67,6,25,1,3
27096,29,2,3,1,0
27097,71,3,15,2,1
27098,91,6,17,2,1
27099,10,2,4,0,0
27100,68,7,21,2,0
27101,26,1,7,0,0
27102,46,1,3,1,0
27103,59,1,10,1,2
27104,116,9,40,5,1
27105,42,7,4,1,0
27106,51,7,16,2,0
27107,19,2,3,0,0
27108,15,1,2,0,0
27109,15,4,2,0,0
27110,27,2,3,1,1
27111,37,7,7,0,1
27112,71,1,3,0,0
27113,25,1,6,1,0
27114,12,3,4,0,0
27115,19,2,7,0,0
27116,24,1,3,1,0
27117,23,3,6,1,0
27118,18,1,6,1,0
27119,51,1,2,0,0
27120,14,1,4,0,0
27121,26,1,5,0,0
27122,18,1,3,0,0
27123,11,2,7,2,0
27124,20,3,2,0,0
27125,10,1,3,0,1
27126,19,5,2,0,2
27127,39,2,3,2,0
27128,75,16,35,3,1
27129,22,2,12,0,0
27130,76,1,2,1,1
27131,20,1,4,0,0
27132,22,6,6,0,2
27133,21,1,2,0,0
27134,24,6,3,1,1
27135,47,2,8,1,0
27136,15,1,3,1,0
27137,110,2,12,2,1
27138,40,1,6,0,0
27139,52,1,10,0,0
27140,12,1,5,0,0
27141,48,1,2,0,0
27142,29,2,10,1,0
27143,42,1,4,0,0
27144,98,5,13,0,0
27145,12,1,2,0,0
27146,42,2,8,1,0
27147,32,2,6,1,1
27148,6,1,2,0,0
27149,8,1,3,0,0
27150,21,1,7,0,0
27151,16,5,4,0,0
27152,10,2,5,0,0
27153,23,2,2,0,1
27154,20,1,7,0,0
27155,30,4,17,2,1
27156,52,3,2,1,0
27157,23,1,8,0,0
27158,37,2,3,0,0
27159,41,3,3,0,1
27160,48,1,7,1,0
27161,40,4,13,2,1
27162,11,1,4,0,0
27163,73,15,13,4,1
27164,19,2,4,0,0
27165,36,2,4,1,0
27166,38,5,3,1,1
27167,61,1,15,1,0
27168,79,3,5,0,0
27169,61,3,13,0,1
27170,65,2,2,0,1
27171,15,4,2,0,0
27172,52,1,9,0,0
27173,23,3,5,0,1
27174,9,1,2,0,0
27175,19,1,3,0,0
27176,56,1,28,0,0
27177,62,10,20,2,1
27178,53,1,5,1,0
27179,68,2,13,2,0
27180,71,4,24,3,0
27181,62,1,6,0,0
27182,31,2,9,1,0
27183,31,6,5,3,1
27184,11,2,4,1,1
27185,48,5,5,0,0
27186,58,2,5,0,1
27187,37,4,4,0,0
27188,53,1,6,0,0
27189,9,1,2,0,0
27190,16,2,5,0,0
27191,36,1,4,0,0
27192,40,1,11,0,0
27193,62,12,15,3,2
27194,12,3,2,1,1
27195,50,1,2,0,0
27196,71,1,9,0,0
27197,80,5,13,1,0
27198,15,1,2,0,0
27199,18,3,2,0,0
27200,30,1,5,0,0
27201,52,2,7,1,0
27202,9,1,2,0,0
27203,35,2,7,1,0
27204,19,2,5,0,0
27205,63,1,3,0,0
27206,62,4,5,0,0
27207,91,2,9,0,0
27208,30,5,7,0,0
27209,44,1,4,0,0
