count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
18000,109,1,3,0,0
18001,14,3,4,0,0
18002,57,1,13,3,1
18003,51,2,9,1,0
18004,70,4,9,0,0
18005,31,1,3,0,0
18006,9,1,3,0,0
18007,9,1,2,0,0
18008,62,2,6,1,0
18009,40,1,3,0,1
18010,20,3,4,1,0
18011,25,1,4,0,0
18012,57,3,2,0,1
18013,22,1,3,0,0
18014,15,3,3,0,0
18015,50,1,2,0,0
18016,43,1,7,0,0
18017,31,1,4,1,0
18018,20,3,9,1,0
18019,56,1,11,0,0
18020,59,4,16,1,1
18021,22,4,8,0,1
18022,58,3,4,1,0
18023,56,1,8,0,0
18024,40,3,9,0,0
18025,57,1,10,0,0
18026,86,2,2,0,1
18027,21,2,4,0,0
18028,80,9,9,1,0
18029,30,5,12,1,1
18030,11,1,4,0,0
18031,23,3,8,0,0
18032,29,1,5,1,0
18033,26,1,14,0,0
18034,23,5,3,1,1
18035,22,5,3,0,0
18036,35,7,7,0,3
18037,10,2,7,0,0
18038,32,7,4,2,1
18039,42,1,2,0,0
18040,54,3,13,1,0
18041,22,1,3,0,0
18042,69,12,12,1,0
18043,24,1,5,0,0
18044,73,8,7,0,0
18045,28,3,10,1,1
18046,53,3,6,1,0
18047,76,11,11,0,1
18048,44,6,3,0,0
18049,34,6,5,0,0
18050,37,1,3,0,0
18051,37,2,8,0,1
18052,26,1,5,0,0
18053,22,1,5,0,0
18054,23,1,8,0,0
18055,34,1,3,0,0
18056,44,1,5,0,0
18057,37,2,17,1,0
18058,24,2,3,1,0
18059,52,6,7,2,0
18060,53,3,11,1,0
18061,65,3,4,0,0
18062,68,4,16,3,0
18063,42,6,3,0,0
18064,18,1,5,1,0
18065,20,1,3,0,0
18066,24,1,4,1,0
18067,20,1,5,0,0
18068,27,1,3,0,0
18069,48,3,7,0,0
18070,33,1,3,0,0
18071,61,1,3,0,0
18072,72,1,3,0,0
18073,39,4,13,3,0
18074,31,8,9,1,0
18075,25,3,6,1,1
18076,20,1,3,1,0
18077,28,4,7,0,0
18078,44,5,5,0,0
18079,23,5,5,3,0
18080,49,4,9,1,0
18081,31,1,6,0,1
18082,35,1,3,0,0
18083,23,1,9,0,0
18084,33,1,10,0,1
18085,45,2,5,0,0
18086,32,9,4,1,2
18087,55,2,5,0,0
18088,20,1,5,0,0
18089,44,6,14,1,0
18090,28,5,1,0,2
18091,12,1,2,0,0
18092,58,2,15,2,0
18093,33,1,9,2,1
18094,12,3,2,0,1
18095,41,3,7,1,1
18096,29,1,3,0,0
18097,68,9,13,2,2
18098,33,1,7,0,0
18099,82,3,7,1,0
18100,99,13,13,2,1
18101,42,1,5,0,0
18102,34,10,10,3,1
18103,46,1,2,0,0
18104,28,1,3,0,0
18105,50,2,8,1,0
18106,18,2,7,0,1
18107,60,1,8,0,0
18108,28,1,5,0,0
18109,16,1,2,0,1
18110,6,1,2,0,0
18111,23,2,5,0,0
18112,23,4,4,1,0
18113,64,1,14,2,0
18114,28,1,2,0,0
18115,33,6,16,3,0
18116,53,5,5,1,1
18117,60,2,3,0,0
18118,33,3,14,2,0
18119,21,1,6,0,0
18120,24,2,4,0,0
18121,46,4,4,1,0
18122,25,2,1,0,1
18123,78,6,7,0,1
18124,32,1,3,0,0
18125,9,1,4,0,0
18126,23,2,2,1,0
18127,19,2,4,0,0
18128,80,9,3,1,0
18129,45,2,3,0,0
18130,25,1,2,0,0
18131,24,1,4,0,0
18132,49,5,6,1,1
18133,32,2,5,0,0
18134,21,1,4,0,1
18135,30,1,6,0,0
18136,50,3,7,0,0
18137,77,4,10,0,0
18138,35,5,12,1,0
18139,16,2,4,0,0
18140,41,1,4,0,0
18141,41,2,10,0,0
18142,59,1,3,0,0
18143,14,5,4,3,1
18144,21,4,2,2,0
18145,16,2,2,0,0
18146,88,3,7,0,0
